movieId,title,genresV
31485,professionals the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
31502,salem s lot,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
31528,beau geste,0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0
31545,trou le hole,0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
31553,double dragon,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
31584,rosenstrasse,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
31588,casque d or,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
31590,hands off the,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
31617,el cid,0|1|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0
31636,bunker the,1|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
31645,reap the wild,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0
31658,howl s moving,0|1|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0
31660,steamboy such mub,0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0
31672,blade the dao,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
31685,hitch,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
31689,inside deep throat,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
31694,bride prejudice,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
31696,constantine,0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0
31698,son of the,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|1|0|0
31700,because of winn,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
31702,turtles can fly,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
31724,pauly shore is,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
31747,the boyfriend school,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
31770,night and the,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
31785,frozen land paha,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
31804,night watch nochnoy,1|0|0|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0
31851,sons of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
31854,morocco,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
31867,man of the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
31878,kung fu hustle,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
31881,shark skin man,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0
31903,zelary,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
31921,seven per cent,1|0|0|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0|1|0
31923,three musketeers the,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
31930,masculin f minin,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
31932,fallen angel,1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
31934,four feathers the,0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
31950,curse of the,1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
31952,control kontroll,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
31973,germany year zero,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
31983,sicilian clan the,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
32011,cursed,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
32013,loop the loop,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32017,pacifier the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
32019,be cool,0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0
32022,gunner palace,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
32025,walk on water,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
32029,hostage,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
32031,robots,0|0|1|1|0|0|0|0|1|0|1|0|1|0|0|1|0|1|0|0
32058,class action,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32116,oh god you,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32149,butch and sundance,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
32151,it happened to,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32153,once upon a,0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|1|0|0
32160,twentieth century,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32174,green berets the,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
32179,elevator to the,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
32196,violent cop sono,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
32211,thriller a cruel,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
32213,cube zero,1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
32234,julia,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32261,thirty seconds over,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
32263,vares private eye,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
32277,girl crazy,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
32289,ice princess,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
32291,melinda and melinda,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
32296,miss congeniality armed,0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0
32300,d e b,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
32302,league of ordinary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
32316,river the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32349,stella dallas,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32357,unfaithful the,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32369,panic in the,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
32371,call northside,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
32387,sword of doom,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
32456,pom poko a,0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0
32460,knockin on heaven,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0
32464,city of hope,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32469,we re no,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
32471,sons and lovers,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32483,ruggles of red,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32509,this sporting life,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32511,touch of zen,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
32518,zu warriors from,0|0|0|0|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
32551,speedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
32554,memories memor zu,0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0
32567,investigating sex a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
32582,wild parrots of,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
32584,ballad of jack,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32587,sin city,1|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|1|0
32589,beauty shop,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32596,sahara,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
32598,fever pitch,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32600,eros,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32627,rhinestone,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32632,electra glide in,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
32646,bring on the,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
32649,special day a,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
32657,man who planted,0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
32668,blind horizon,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
32719,burn queimada,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
32721,battle of the,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
32728,little girl who,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
32777,major barbara,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32781,hawaii,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32783,pretty maids all,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0
32825,sexmission seksmisja,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
32844,waterloo bridge,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
32851,hotel terminus the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
32853,sorrow and the,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
32862,with six you,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32875,holiday jour de,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
32882,big store the,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
32892,ivan s childhood,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
32898,trip to the,0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
32943,life is sweet,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
32954,chant of jimmy,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
32966,let him have,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
32999,wilson,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33004,hitchhiker s guide,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
33036,eiger sanction the,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|1|0
33085,amityville horror the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
33090,mutant aliens,0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
33113,act of violence,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0
33126,frisco kid the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
33136,house of d,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33138,palindromes,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0
33145,lot like love,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33154,enron the smartest,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
33158,xxx state of,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
33162,kingdom of heaven,0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
33164,house of wax,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
33166,crash,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
33171,mysterious skin,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33235,isadora,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33237,san francisco,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
33267,on borrowed time,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
33270,taste of tea,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33288,kes,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33312,cocoanuts the,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
33340,kids return kizzu,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33358,off the map,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33437,unleashed danny the,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
33451,ugly dirty and,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33463,ducktales the movie,0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|1|0|1|0|0
33487,samaritan girl samaria,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33493,star wars episode,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
33495,kicking screaming,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
33499,monster in law,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
33564,divorce italian style,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
33567,carefree,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
33585,songs,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33592,bad guy nabbeun,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33615,madagascar,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0
33629,airborne,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
33639,mad hot ballroom,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
33644,dominion prequel to,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
33646,longest yard the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33660,cinderella man,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33669,sisterhood of the,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0
33672,lords of dogtown,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
33679,mr mrs smith,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
33681,adventures of sharkboy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|1|0|0
33683,high tension haute,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
33722,ladies in lavender,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33725,it s all,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
33779,eddie izzard dress,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
33781,quo vadis,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33794,batman begins,0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
33815,perfect man the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33817,my summer of,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33821,deal the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33823,bridge of san,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33830,herbie fully loaded,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
33832,yes,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
33834,land of the,0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
33836,bewitched,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
33838,rize,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
33880,me and you,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33896,extremes three extremes,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
33903,edukators the die,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
33905,somebody up there,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
33912,unmarried woman an,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
33914,racket the,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
33930,man with the,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
33998,deceived,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
34002,room service,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34018,at the circus,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
34039,broadway melody of,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
34048,war of the,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
34051,my brilliant career,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34063,gambit,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
34065,billion dollar brain,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
34072,march of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
34111,god who wasn,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
34143,dark water,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
34148,beat that my,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34150,fantastic four,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
34153,murderball,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
34162,wedding crashers,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34164,happy endings,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
34193,conflict,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34198,russian dolls les,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34271,hustle flow,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
34306,journey into fear,0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0
34319,island the,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
34321,bad news bears,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
34323,devil s rejects,0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
34326,last days,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34330,november,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34332,sky high,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0
34334,stealth,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
34336,must love dogs,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34338,aristocrats the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
34359,georgy girl,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34378,dust devil,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
34397,order the,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|1|0
34405,serenity,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
34437,broken flowers,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
34469,baby face,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34520,dukes of hazzard,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
34523,the chumscrubber,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
34528,junebug,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
34530,deuce bigalow european,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
34532,skeleton key the,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
34534,four brothers,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
34536,the great raid,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
34538,asylum,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
34540,pretty persuasion,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
34542,grizzly man,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
34552,girl in the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34608,best of everything,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
34624,summer magic,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0
34648,acacia,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
34696,dirty money un,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
34767,my date with,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
34811,pusher ii with,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
35015,duma,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
35347,animal farm,0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
35738,movie movie,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
35836,year old virgin,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
35853,blackout contraband,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
35957,red eye,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
36056,man of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
36276,hidden a k,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
36397,valiant,0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|1|0|1|0|0
36401,brothers grimm the,0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0
36509,cave the,1|0|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
36513,dirty deeds,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
36517,constant gardener the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
36519,transporter,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
36525,just like heaven,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
36527,proof,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
36529,lord of war,0|0|0|0|0|0|1|1|0|0|0|1|0|1|0|0|0|0|1|0
36533,cry wolf a,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
36535,everything is illuminated,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
36537,thumbsucker,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
36539,thing about my,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
36553,in old chicago,0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0
36683,where angels fear,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
36708,family guy presents,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0
36850,police story ging,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
36883,jour se l,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
37113,golden boy,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37211,go west,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1
37240,why we fight,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
37277,motels,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
37375,kitty foyle,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37380,doom,0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
37382,domino,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
37384,waiting,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
37386,aeon flux,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
37475,unfinished life an,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37477,man the,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
37495,survive style,1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
37545,woyzeck,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37626,it s a,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
37653,zozo,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37683,chapter two,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
37720,exorcism of emily,0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
37727,flightplan,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
37729,corpse bride,0|1|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0|0|0
37731,green street hooligans,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
37733,history of violence,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
37736,oliver twist,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37739,greatest game ever,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
37741,capote,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
